_key,_from,_to,exposure
704,persons/3877,persons/3143,CASUAL
705,persons/9675,persons/1352,CLOSE
706,persons/4652,persons/6916,CLOSE
707,persons/7744,persons/2649,CASUAL
708,persons/8271,persons/348,DISTANT
709,persons/280,persons/6361,DISTANT
710,persons/1952,persons/8544,CASUAL
711,persons/9969,persons/9120,CLOSE
712,persons/9125,persons/6970,DISTANT
713,persons/9723,persons/5314,CLOSE
714,persons/8817,persons/6461,CASUAL
715,persons/6476,persons/8451,CLOSE
716,persons/9546,persons/8695,DISTANT
717,persons/4909,persons/9248,CASUAL
718,persons/2575,persons/3182,CASUAL
719,persons/1716,persons/7956,DISTANT
720,persons/1865,persons/3784,CLOSE
721,persons/1707,persons/6657,CASUAL
722,persons/1407,persons/531,CASUAL
723,persons/888,persons/9948,CASUAL
724,persons/3412,persons/4035,CLOSE
725,persons/9406,persons/7451,DISTANT
726,persons/3314,persons/1459,CLOSE
727,persons/228,persons/7352,DISTANT
728,persons/1954,persons/447,CASUAL
729,persons/8907,persons/116,CASUAL
730,persons/5904,persons/3965,CASUAL
731,persons/3630,persons/6055,CLOSE
732,persons/9644,persons/973,DISTANT
733,persons/6523,persons/1176,DISTANT
734,persons/2098,persons/9862,CLOSE
735,persons/4561,persons/9299,CASUAL
736,persons/8739,persons/2766,CLOSE
737,persons/2412,persons/7008,DISTANT
738,persons/6201,persons/7765,DISTANT
739,persons/9628,persons/9164,CLOSE
740,persons/1923,persons/6419,DISTANT
741,persons/1887,persons/3191,CLOSE
742,persons/5899,persons/6963,CLOSE
743,persons/469,persons/6642,CASUAL
744,persons/8871,persons/2473,DISTANT
745,persons/8210,persons/8598,CLOSE
746,persons/4203,persons/3231,DISTANT
747,persons/1536,persons/6804,CLOSE
748,persons/3793,persons/3215,DISTANT
749,persons/4328,persons/9181,DISTANT
750,persons/4986,persons/2407,CLOSE
751,persons/5869,persons/6472,CASUAL
752,persons/7668,persons/6476,CASUAL
753,persons/511,persons/9399,DISTANT
754,persons/6907,persons/9916,CASUAL
755,persons/943,persons/7186,DISTANT
756,persons/4635,persons/6867,CLOSE
757,persons/4389,persons/1330,DISTANT
758,persons/8132,persons/649,CLOSE
759,persons/1402,persons/6082,CLOSE
760,persons/4456,persons/3722,CLOSE
761,persons/5476,persons/4411,CLOSE
762,persons/625,persons/4020,CLOSE
763,persons/2568,persons/6391,CLOSE
764,persons/387,persons/6514,CLOSE
765,persons/2010,persons/6461,DISTANT
766,persons/7783,persons/915,CASUAL
767,persons/8302,persons/4676,CASUAL
768,persons/9919,persons/2651,CLOSE
769,persons/1838,persons/312,CASUAL
770,persons/638,persons/8726,DISTANT
771,persons/5204,persons/9815,CASUAL
772,persons/7725,persons/1723,CASUAL
773,persons/5066,persons/8124,DISTANT
774,persons/9882,persons/4216,CLOSE
775,persons/2684,persons/1218,DISTANT
776,persons/4155,persons/9250,CASUAL
777,persons/1987,persons/3455,CASUAL
778,persons/2339,persons/6581,CLOSE
779,persons/9358,persons/4984,CASUAL
780,persons/5346,persons/8990,DISTANT
781,persons/6904,persons/2711,CLOSE
782,persons/7509,persons/1860,DISTANT
783,persons/4070,persons/2655,DISTANT
784,persons/1760,persons/53,CASUAL
785,persons/7375,persons/7824,CASUAL
786,persons/8543,persons/2642,DISTANT
787,persons/3104,persons/2946,CLOSE
788,persons/8684,persons/3426,CLOSE
789,persons/5756,persons/1684,CLOSE
790,persons/6736,persons/4585,CASUAL
791,persons/4895,persons/8053,CLOSE
792,persons/8878,persons/8056,CASUAL
793,persons/1353,persons/6192,DISTANT
794,persons/3499,persons/62,CASUAL
795,persons/439,persons/9059,CASUAL
796,persons/9589,persons/9876,DISTANT
797,persons/9311,persons/5413,CLOSE
798,persons/8561,persons/6353,CASUAL
799,persons/7119,persons/1045,DISTANT
800,persons/6589,persons/8867,CLOSE
801,persons/8826,persons/7799,CASUAL
802,persons/2957,persons/4237,DISTANT
803,persons/712,persons/9805,CLOSE
804,persons/2319,persons/2748,DISTANT
805,persons/3816,persons/1203,DISTANT
806,persons/2888,persons/2354,DISTANT
807,persons/6080,persons/310,CLOSE
808,persons/558,persons/2107,CLOSE
809,persons/3435,persons/3154,CLOSE
810,persons/4716,persons/911,CLOSE
811,persons/6583,persons/1519,DISTANT
812,persons/3795,persons/8443,CASUAL
813,persons/3237,persons/6321,DISTANT
814,persons/1702,persons/9420,DISTANT
815,persons/299,persons/5670,CLOSE
816,persons/9565,persons/6939,DISTANT
817,persons/2570,persons/8098,DISTANT
818,persons/6877,persons/4935,CASUAL
819,persons/4949,persons/9960,DISTANT
820,persons/6931,persons/1231,DISTANT
821,persons/3919,persons/5216,CASUAL
822,persons/9518,persons/9443,CASUAL
823,persons/689,persons/3949,CASUAL
824,persons/7181,persons/6127,CLOSE
825,persons/3387,persons/4895,CASUAL
826,persons/3500,persons/7212,DISTANT
827,persons/402,persons/1031,CASUAL
828,persons/1821,persons/2978,CLOSE
829,persons/7587,persons/868,CASUAL
830,persons/4667,persons/3632,DISTANT
831,persons/1345,persons/4212,DISTANT
832,persons/7585,persons/2207,CASUAL
833,persons/8456,persons/6287,CLOSE
834,persons/2875,persons/909,DISTANT
835,persons/3754,persons/216,CLOSE
836,persons/2189,persons/133,CLOSE
837,persons/599,persons/2028,CASUAL
838,persons/3874,persons/8768,DISTANT
839,persons/189,persons/9508,DISTANT
840,persons/1940,persons/1161,CLOSE
841,persons/5279,persons/8575,CLOSE
842,persons/7409,persons/6201,DISTANT
843,persons/4398,persons/5256,CLOSE
844,persons/3877,persons/3097,CLOSE
845,persons/8468,persons/8340,CLOSE
846,persons/4840,persons/653,DISTANT
847,persons/5527,persons/9304,DISTANT
848,persons/662,persons/864,CASUAL
849,persons/2158,persons/7743,DISTANT
850,persons/243,persons/266,DISTANT
851,persons/8057,persons/5435,DISTANT
852,persons/4478,persons/7075,CLOSE
853,persons/9087,persons/5079,CLOSE
854,persons/7327,persons/6152,CASUAL
855,persons/1372,persons/8748,DISTANT
856,persons/7395,persons/9219,DISTANT
857,persons/6157,persons/3074,CLOSE
858,persons/4554,persons/57,CASUAL
859,persons/7336,persons/3854,DISTANT
860,persons/422,persons/6200,DISTANT
861,persons/7932,persons/1509,DISTANT
862,persons/3101,persons/418,CASUAL
863,persons/3426,persons/9083,CASUAL
864,persons/6990,persons/5987,DISTANT
865,persons/9844,persons/8800,DISTANT
866,persons/1492,persons/5166,CLOSE
867,persons/3027,persons/9405,CLOSE
868,persons/3382,persons/666,CASUAL
869,persons/3678,persons/1349,CLOSE
870,persons/6647,persons/3834,CLOSE
871,persons/5970,persons/1853,CLOSE
872,persons/179,persons/4860,DISTANT
873,persons/9306,persons/2414,CASUAL
874,persons/8328,persons/4443,CASUAL
875,persons/9612,persons/4821,CLOSE
876,persons/124,persons/9133,CASUAL
877,persons/551,persons/3067,DISTANT
878,persons/7851,persons/354,CASUAL
879,persons/3854,persons/6536,DISTANT
880,persons/4782,persons/8434,CLOSE
881,persons/529,persons/6352,CLOSE
882,persons/5905,persons/3609,CLOSE
883,persons/7578,persons/6516,CLOSE
884,persons/9880,persons/9084,DISTANT
885,persons/8437,persons/9420,CASUAL
886,persons/6339,persons/5629,DISTANT
887,persons/349,persons/1989,DISTANT
888,persons/6413,persons/6130,CASUAL
889,persons/3014,persons/4903,CASUAL
890,persons/7594,persons/6241,CLOSE
891,persons/9439,persons/3124,CLOSE
892,persons/6918,persons/4802,CLOSE
893,persons/4227,persons/9977,DISTANT
894,persons/2218,persons/119,CLOSE
895,persons/1731,persons/1791,CASUAL
896,persons/6731,persons/7439,CLOSE
897,persons/3535,persons/8569,DISTANT
898,persons/6106,persons/1349,CLOSE
899,persons/9984,persons/9584,DISTANT
900,persons/5489,persons/6713,CASUAL
901,persons/8954,persons/3248,CASUAL
902,persons/8509,persons/2916,CLOSE
903,persons/2534,persons/2417,DISTANT
904,persons/7925,persons/7752,DISTANT
905,persons/2383,persons/1182,CASUAL
906,persons/1911,persons/4642,DISTANT
907,persons/7147,persons/2838,CLOSE
908,persons/9270,persons/9402,CASUAL
909,persons/1256,persons/3388,CLOSE
910,persons/4928,persons/298,CASUAL
911,persons/3350,persons/8002,CLOSE
912,persons/6656,persons/1405,CLOSE
913,persons/2003,persons/3293,CLOSE
914,persons/8991,persons/4686,CLOSE
915,persons/1284,persons/1602,CLOSE
916,persons/8012,persons/7011,CLOSE
917,persons/2441,persons/723,DISTANT
918,persons/6159,persons/1518,CASUAL
919,persons/8630,persons/2663,DISTANT
920,persons/451,persons/2523,DISTANT
921,persons/1155,persons/9636,DISTANT
922,persons/141,persons/2219,CLOSE
923,persons/2708,persons/4883,CASUAL
924,persons/688,persons/2960,CASUAL
925,persons/9087,persons/5897,DISTANT
926,persons/3428,persons/1637,CLOSE
927,persons/8976,persons/253,CASUAL
928,persons/1307,persons/3355,CLOSE
929,persons/7006,persons/7824,DISTANT
930,persons/8046,persons/8456,CLOSE
931,persons/6789,persons/8425,CLOSE
932,persons/3511,persons/5311,CLOSE
933,persons/2547,persons/9848,CASUAL
934,persons/792,persons/3945,DISTANT
935,persons/9318,persons/227,CLOSE
936,persons/9488,persons/8409,DISTANT
937,persons/8712,persons/8920,CLOSE
938,persons/3993,persons/4931,CASUAL
939,persons/6226,persons/7616,CLOSE
940,persons/1979,persons/7183,DISTANT
941,persons/7026,persons/3073,DISTANT
942,persons/242,persons/9145,CASUAL
943,persons/5301,persons/4692,CLOSE
944,persons/2394,persons/3411,CASUAL
945,persons/57,persons/4832,CASUAL
946,persons/8623,persons/5592,CASUAL
947,persons/668,persons/4487,DISTANT
948,persons/7286,persons/9494,CASUAL
949,persons/6809,persons/4174,CLOSE
950,persons/3748,persons/7024,CLOSE
951,persons/7518,persons/2198,DISTANT
952,persons/16,persons/9204,CASUAL
953,persons/3376,persons/2798,CASUAL
954,persons/3297,persons/8221,DISTANT
955,persons/3274,persons/7248,DISTANT
956,persons/2443,persons/6466,CLOSE
957,persons/4797,persons/361,CASUAL
958,persons/4019,persons/2458,DISTANT
959,persons/5385,persons/7500,CASUAL
960,persons/8307,persons/3856,CASUAL
961,persons/4047,persons/5385,CASUAL
962,persons/8660,persons/8845,DISTANT
963,persons/7469,persons/2417,CASUAL
964,persons/8641,persons/2908,CASUAL
965,persons/6064,persons/7272,DISTANT
966,persons/2598,persons/4479,CLOSE
967,persons/5768,persons/8873,CASUAL
968,persons/5774,persons/1581,CLOSE
969,persons/80,persons/2650,CLOSE
970,persons/114,persons/8044,CASUAL
971,persons/1571,persons/8981,CASUAL
972,persons/7085,persons/1586,CASUAL
973,persons/4080,persons/9514,CLOSE
974,persons/662,persons/8950,DISTANT
975,persons/8456,persons/3602,CASUAL
976,persons/6832,persons/9139,CLOSE
977,persons/4072,persons/5131,CASUAL
978,persons/2416,persons/7741,CASUAL
979,persons/2872,persons/4277,CASUAL
980,persons/3442,persons/3439,DISTANT
981,persons/6086,persons/5502,DISTANT
982,persons/2475,persons/8236,CLOSE
983,persons/7261,persons/4308,CASUAL
984,persons/5765,persons/4014,CLOSE
985,persons/7053,persons/1052,CLOSE
986,persons/9864,persons/3641,CLOSE
987,persons/7823,persons/3791,CASUAL
988,persons/7066,persons/942,DISTANT
989,persons/2762,persons/8435,CASUAL
990,persons/9582,persons/7512,CLOSE
991,persons/6857,persons/1979,CASUAL
992,persons/4249,persons/496,DISTANT
993,persons/4065,persons/1135,CASUAL
994,persons/5342,persons/1257,CASUAL
995,persons/2700,persons/8449,CASUAL
996,persons/3262,persons/2769,CASUAL
997,persons/9752,persons/9684,CASUAL
998,persons/6480,persons/6682,DISTANT
999,persons/7804,persons/447,CASUAL
1000,persons/3071,persons/8258,DISTANT
1001,persons/2041,persons/496,CLOSE
1002,persons/15,persons/5881,CASUAL
1003,persons/2058,persons/8030,DISTANT
1004,persons/7990,persons/7149,DISTANT
1005,persons/3472,persons/4004,CLOSE
1006,persons/787,persons/3510,CLOSE
1007,persons/6547,persons/8031,DISTANT
1008,persons/3375,persons/3444,CASUAL
1009,persons/6439,persons/6072,DISTANT
1010,persons/8475,persons/4103,DISTANT
1011,persons/8506,persons/5375,CLOSE
1012,persons/5421,persons/8959,CASUAL
1013,persons/8244,persons/7495,CLOSE
1014,persons/3809,persons/1549,CLOSE
1015,persons/948,persons/8098,DISTANT
1016,persons/3680,persons/7632,DISTANT
1017,persons/2250,persons/6912,DISTANT
1018,persons/8426,persons/7394,CASUAL
1019,persons/2046,persons/5487,CLOSE
1020,persons/321,persons/8762,CLOSE
1021,persons/6449,persons/9805,CASUAL
1022,persons/2358,persons/7772,CLOSE
1023,persons/2375,persons/3311,DISTANT
1024,persons/4311,persons/5172,DISTANT
1025,persons/6664,persons/7878,CLOSE
1026,persons/5695,persons/6580,CLOSE
1027,persons/2041,persons/2371,DISTANT
1028,persons/460,persons/4826,CLOSE
1029,persons/9775,persons/7333,CASUAL
1030,persons/7979,persons/1565,CASUAL
1031,persons/8753,persons/7135,CASUAL
1032,persons/1738,persons/8601,CLOSE
1033,persons/8695,persons/3599,DISTANT
1034,persons/9706,persons/8757,CASUAL
1035,persons/2876,persons/6177,CASUAL
1036,persons/4111,persons/4593,CASUAL
1037,persons/3556,persons/6828,DISTANT
1038,persons/7348,persons/1283,CLOSE
1039,persons/9452,persons/8398,CLOSE
1040,persons/3236,persons/3320,DISTANT
1041,persons/9947,persons/8816,DISTANT
1042,persons/1064,persons/4446,CLOSE
1043,persons/7919,persons/6264,CASUAL
1044,persons/5214,persons/6369,CLOSE
1045,persons/7462,persons/7592,CASUAL
1046,persons/1078,persons/2032,CASUAL
1047,persons/8689,persons/6872,DISTANT
1048,persons/1073,persons/3064,DISTANT
1049,persons/10,persons/4447,DISTANT
1050,persons/944,persons/887,DISTANT
1051,persons/3046,persons/3838,DISTANT
1052,persons/5605,persons/9076,DISTANT
1053,persons/6978,persons/9949,DISTANT
1054,persons/2345,persons/5064,DISTANT
1055,persons/645,persons/2127,CASUAL
1056,persons/1381,persons/8711,DISTANT
1057,persons/5154,persons/1010,DISTANT
1058,persons/1845,persons/3992,CASUAL
1059,persons/161,persons/2074,CASUAL
1060,persons/8992,persons/5960,DISTANT
1061,persons/9850,persons/846,DISTANT
1062,persons/1948,persons/6963,DISTANT
1063,persons/9369,persons/5382,CLOSE
1064,persons/5244,persons/3725,CLOSE
1065,persons/759,persons/9644,CASUAL
1066,persons/1006,persons/2933,CLOSE
1067,persons/8915,persons/8460,DISTANT
1068,persons/1705,persons/1505,CASUAL
1069,persons/7508,persons/7950,DISTANT
1070,persons/7260,persons/4884,DISTANT
1071,persons/9389,persons/9081,CASUAL
1072,persons/5821,persons/9246,DISTANT
1073,persons/9058,persons/4989,CASUAL
1074,persons/4921,persons/3866,CLOSE
1075,persons/9339,persons/9411,DISTANT
1076,persons/8060,persons/9132,CASUAL
1077,persons/1955,persons/2587,CASUAL
1078,persons/9735,persons/9204,DISTANT
1079,persons/1905,persons/2084,CLOSE
1080,persons/1618,persons/9106,CASUAL
1081,persons/469,persons/2272,CLOSE
1082,persons/8191,persons/2834,DISTANT
1083,persons/4145,persons/4024,CASUAL
1084,persons/1279,persons/2956,CLOSE
1085,persons/3841,persons/6273,CLOSE
1086,persons/9192,persons/7778,CASUAL
1087,persons/9171,persons/8079,DISTANT
1088,persons/4602,persons/4891,DISTANT
1089,persons/9100,persons/7376,DISTANT
1090,persons/8866,persons/6797,CASUAL
1091,persons/2866,persons/680,CLOSE
1092,persons/1206,persons/8904,CASUAL
1093,persons/5040,persons/8183,DISTANT
1094,persons/1021,persons/2483,CASUAL
1095,persons/4917,persons/7701,CASUAL
1096,persons/3755,persons/431,CLOSE
1097,persons/996,persons/5847,DISTANT
1098,persons/2855,persons/5714,CLOSE
1099,persons/2012,persons/1815,DISTANT
1100,persons/6908,persons/7888,CLOSE
1101,persons/4879,persons/1759,DISTANT
1102,persons/9928,persons/7311,CLOSE
1103,persons/657,persons/5773,CLOSE
1104,persons/6687,persons/7790,CLOSE
1105,persons/4039,persons/6666,CASUAL
1106,persons/6387,persons/2301,CASUAL
1107,persons/2562,persons/1352,DISTANT
1108,persons/894,persons/3953,CLOSE
1109,persons/4068,persons/2058,CASUAL
1110,persons/6353,persons/5493,CASUAL
1111,persons/9821,persons/6407,CLOSE
1112,persons/9401,persons/4431,CLOSE
1113,persons/3947,persons/5464,DISTANT
1114,persons/3588,persons/8792,CASUAL
1115,persons/3489,persons/360,DISTANT
1116,persons/6241,persons/6280,CASUAL
1117,persons/3776,persons/8035,CLOSE
1118,persons/2097,persons/9878,CASUAL
1119,persons/2123,persons/7129,CLOSE
1120,persons/9991,persons/416,CLOSE
1121,persons/8696,persons/4994,CASUAL
1122,persons/4857,persons/5154,CLOSE
1123,persons/1911,persons/2898,CLOSE
1124,persons/2786,persons/9488,CASUAL
1125,persons/915,persons/7398,DISTANT
1126,persons/1896,persons/2830,CASUAL
1127,persons/5414,persons/5325,DISTANT
1128,persons/8586,persons/2311,CASUAL
1129,persons/5940,persons/9926,CLOSE
1130,persons/943,persons/7827,CLOSE
1131,persons/1461,persons/1099,DISTANT
1132,persons/341,persons/7754,CLOSE
1133,persons/8527,persons/3733,CASUAL
1134,persons/3989,persons/8159,CLOSE
1135,persons/4305,persons/8466,DISTANT
1136,persons/4894,persons/4810,CASUAL
1137,persons/8175,persons/449,DISTANT
1138,persons/4608,persons/1901,CLOSE
1139,persons/9179,persons/7064,DISTANT
1140,persons/8434,persons/9949,DISTANT
1141,persons/1490,persons/355,DISTANT
1142,persons/5178,persons/8081,DISTANT
1143,persons/1173,persons/7945,DISTANT
1144,persons/5219,persons/9867,DISTANT
1145,persons/6003,persons/7059,DISTANT
1146,persons/5733,persons/5289,CASUAL
1147,persons/8463,persons/3904,CASUAL
1148,persons/8681,persons/9541,CASUAL
1149,persons/3695,persons/6609,DISTANT
1150,persons/995,persons/6386,CASUAL
1151,persons/1384,persons/7666,CASUAL
1152,persons/7211,persons/7014,DISTANT
1153,persons/4815,persons/3098,CLOSE
1154,persons/3129,persons/4914,CASUAL
1155,persons/98,persons/6441,CLOSE
1156,persons/6126,persons/7903,CASUAL
1157,persons/8574,persons/849,CASUAL
1158,persons/4862,persons/4434,DISTANT
1159,persons/9980,persons/9585,CLOSE
1160,persons/9671,persons/413,CASUAL
1161,persons/7644,persons/7491,DISTANT
1162,persons/4720,persons/1893,DISTANT
1163,persons/3477,persons/6779,CLOSE
1164,persons/806,persons/8031,DISTANT
1165,persons/567,persons/3337,CLOSE
1166,persons/3190,persons/9261,DISTANT
1167,persons/1320,persons/4219,DISTANT
1168,persons/8398,persons/5452,CLOSE
1169,persons/7768,persons/4995,DISTANT
1170,persons/7979,persons/4455,DISTANT
1171,persons/2382,persons/9490,CASUAL
1172,persons/9390,persons/8405,DISTANT
1173,persons/6304,persons/4934,DISTANT
1174,persons/8397,persons/1616,CASUAL
1175,persons/6604,persons/4123,CASUAL
1176,persons/1648,persons/8208,CLOSE
1177,persons/3388,persons/637,CASUAL
1178,persons/8064,persons/9314,CASUAL
1179,persons/8416,persons/8859,CLOSE
1180,persons/854,persons/8666,CLOSE
1181,persons/5656,persons/4896,CLOSE
1182,persons/4701,persons/8705,CASUAL
1183,persons/4168,persons/6039,CLOSE
1184,persons/7798,persons/1718,CASUAL
1185,persons/1911,persons/221,CASUAL
1186,persons/8280,persons/6010,CASUAL
1187,persons/6974,persons/4160,CASUAL
1188,persons/4213,persons/1345,CASUAL
1189,persons/6327,persons/8555,CLOSE
1190,persons/9678,persons/4703,CASUAL
1191,persons/3099,persons/89,CASUAL
1192,persons/4113,persons/7746,CLOSE
1193,persons/3271,persons/264,DISTANT
1194,persons/2811,persons/5600,CLOSE
1195,persons/9610,persons/4919,CASUAL
1196,persons/4112,persons/7693,CASUAL
1197,persons/7417,persons/2845,CASUAL
1198,persons/9921,persons/4385,CASUAL
1199,persons/743,persons/8817,CLOSE
1200,persons/7697,persons/8544,DISTANT
1201,persons/2847,persons/4117,DISTANT
1202,persons/3861,persons/5899,DISTANT
1203,persons/1058,persons/7394,CASUAL
1204,persons/6057,persons/9317,CLOSE
1205,persons/4670,persons/1630,CLOSE
1206,persons/278,persons/1743,DISTANT
1207,persons/9060,persons/2890,CLOSE
1208,persons/9327,persons/7655,CLOSE
1209,persons/4016,persons/3740,DISTANT
1210,persons/92,persons/6783,DISTANT
1211,persons/2088,persons/5081,DISTANT
1212,persons/6222,persons/6605,CASUAL
1213,persons/5315,persons/4381,CLOSE
1214,persons/4546,persons/2228,DISTANT
1215,persons/1879,persons/8473,CLOSE
1216,persons/9127,persons/4645,CASUAL
1217,persons/7509,persons/418,DISTANT
1218,persons/5988,persons/2879,CLOSE
1219,persons/4765,persons/3475,CASUAL
