_key,_from,_to,exposure
699,persons/59635,persons/31687,DISTANT
700,persons/2632,persons/67899,CASUAL
701,persons/2596,persons/17664,CASUAL
702,persons/28314,persons/69207,CASUAL
703,persons/84906,persons/59402,DISTANT
704,persons/17470,persons/48757,DISTANT
705,persons/44057,persons/53888,DISTANT
706,persons/93843,persons/28524,DISTANT
707,persons/83651,persons/96046,CLOSE
708,persons/20440,persons/52332,CLOSE
709,persons/34836,persons/69605,CASUAL
710,persons/5454,persons/37421,CLOSE
711,persons/61205,persons/44704,CASUAL
712,persons/82703,persons/97655,DISTANT
713,persons/90853,persons/58256,DISTANT
714,persons/68588,persons/8123,DISTANT
715,persons/85358,persons/60380,DISTANT
716,persons/23230,persons/8292,DISTANT
717,persons/24771,persons/70451,DISTANT
718,persons/96616,persons/72519,CLOSE
719,persons/75985,persons/96366,CLOSE
720,persons/12821,persons/98139,DISTANT
721,persons/95218,persons/64172,CLOSE
722,persons/92383,persons/15154,CLOSE
723,persons/2810,persons/92629,CLOSE
724,persons/47263,persons/34654,CASUAL
725,persons/8697,persons/43035,DISTANT
726,persons/9670,persons/58070,CASUAL
727,persons/346,persons/54812,DISTANT
728,persons/99560,persons/99090,CASUAL
729,persons/82208,persons/20946,CLOSE
730,persons/24628,persons/80707,CLOSE
731,persons/27430,persons/7570,DISTANT
732,persons/83206,persons/25302,CLOSE
733,persons/46241,persons/12253,CLOSE
734,persons/18520,persons/3003,CLOSE
735,persons/22554,persons/57670,CLOSE
736,persons/25083,persons/2888,CLOSE
737,persons/19339,persons/49216,CASUAL
738,persons/66075,persons/86750,DISTANT
739,persons/36704,persons/71129,DISTANT
740,persons/50497,persons/95160,CASUAL
741,persons/8861,persons/25631,CASUAL
742,persons/69598,persons/40767,DISTANT
743,persons/12528,persons/7258,CLOSE
744,persons/8807,persons/70241,CLOSE
745,persons/87252,persons/68458,CASUAL
746,persons/72107,persons/6104,CLOSE
747,persons/47063,persons/57106,CLOSE
748,persons/71993,persons/18656,DISTANT
749,persons/75622,persons/97968,DISTANT
750,persons/40008,persons/37392,DISTANT
751,persons/17691,persons/55307,DISTANT
752,persons/17478,persons/14826,DISTANT
753,persons/34653,persons/5123,CASUAL
754,persons/52886,persons/49190,DISTANT
755,persons/20913,persons/37660,DISTANT
756,persons/81863,persons/64014,CLOSE
757,persons/29872,persons/74656,CLOSE
758,persons/89865,persons/1613,CLOSE
759,persons/72928,persons/6268,CASUAL
760,persons/91014,persons/44096,CLOSE
761,persons/68870,persons/63661,CLOSE
762,persons/99629,persons/90724,CASUAL
763,persons/39177,persons/29937,CASUAL
764,persons/81856,persons/10760,CLOSE
765,persons/72976,persons/73779,CLOSE
766,persons/2902,persons/4482,CLOSE
767,persons/77687,persons/48710,CLOSE
768,persons/39278,persons/96153,CLOSE
769,persons/68429,persons/24439,DISTANT
770,persons/6391,persons/20001,CLOSE
771,persons/70896,persons/74332,CLOSE
772,persons/60075,persons/23119,DISTANT
773,persons/91521,persons/12148,CASUAL
774,persons/28381,persons/85185,CASUAL
775,persons/22879,persons/24709,CASUAL
776,persons/61065,persons/52051,DISTANT
777,persons/22872,persons/58176,CLOSE
778,persons/27963,persons/556,DISTANT
779,persons/20078,persons/68052,CLOSE
780,persons/71460,persons/66108,DISTANT
781,persons/14681,persons/30267,CASUAL
782,persons/2845,persons/81813,DISTANT
783,persons/11968,persons/79283,CLOSE
784,persons/16397,persons/30558,DISTANT
785,persons/15614,persons/83906,DISTANT
786,persons/52512,persons/15180,CASUAL
787,persons/83449,persons/52950,CLOSE
788,persons/49492,persons/39033,DISTANT
789,persons/11529,persons/25070,DISTANT
790,persons/85283,persons/42253,CLOSE
791,persons/36716,persons/56124,DISTANT
792,persons/2001,persons/52131,DISTANT
793,persons/79360,persons/83915,CLOSE
794,persons/90917,persons/70912,CLOSE
795,persons/94249,persons/82641,CLOSE
796,persons/95548,persons/3243,DISTANT
797,persons/61236,persons/73747,CASUAL
798,persons/38818,persons/78677,DISTANT
799,persons/26850,persons/73534,CLOSE
800,persons/36368,persons/92983,CASUAL
801,persons/52872,persons/29426,DISTANT
802,persons/4359,persons/39249,CASUAL
803,persons/57773,persons/66485,CASUAL
804,persons/80190,persons/97589,CASUAL
805,persons/9102,persons/6540,CLOSE
806,persons/67716,persons/24783,CASUAL
807,persons/91923,persons/8373,DISTANT
808,persons/19716,persons/32896,DISTANT
809,persons/89616,persons/61942,DISTANT
810,persons/67442,persons/57873,DISTANT
811,persons/99676,persons/27212,CASUAL
812,persons/99121,persons/40656,CLOSE
813,persons/93973,persons/5492,CLOSE
814,persons/68049,persons/92606,CASUAL
815,persons/51765,persons/976,CLOSE
816,persons/65756,persons/44150,CLOSE
817,persons/89838,persons/6518,CASUAL
818,persons/68625,persons/71910,CASUAL
819,persons/35704,persons/82133,DISTANT
820,persons/80874,persons/15329,CASUAL
821,persons/13699,persons/38208,CLOSE
822,persons/95739,persons/39240,CLOSE
823,persons/52551,persons/56121,CASUAL
824,persons/87435,persons/70789,CASUAL
825,persons/20050,persons/85550,CLOSE
826,persons/70291,persons/8229,CLOSE
827,persons/19933,persons/63120,CASUAL
828,persons/45447,persons/80294,CLOSE
829,persons/63417,persons/53446,CLOSE
830,persons/57873,persons/13152,CLOSE
831,persons/6913,persons/3227,DISTANT
832,persons/29552,persons/27387,CLOSE
833,persons/35290,persons/69829,CLOSE
834,persons/1481,persons/85971,CASUAL
835,persons/33692,persons/82981,CLOSE
836,persons/86559,persons/56927,CLOSE
837,persons/1248,persons/71281,DISTANT
838,persons/1168,persons/21661,DISTANT
839,persons/41393,persons/65250,CLOSE
840,persons/38254,persons/47048,DISTANT
841,persons/15445,persons/91776,DISTANT
842,persons/45239,persons/48424,CLOSE
843,persons/33522,persons/51465,CASUAL
844,persons/71168,persons/9265,CASUAL
845,persons/10550,persons/16282,DISTANT
846,persons/64277,persons/7271,CASUAL
847,persons/63979,persons/18641,DISTANT
848,persons/24629,persons/9762,CASUAL
849,persons/40883,persons/48850,CLOSE
850,persons/90669,persons/97562,CLOSE
851,persons/42816,persons/66322,CASUAL
852,persons/3734,persons/54518,DISTANT
853,persons/73684,persons/46061,CLOSE
854,persons/42949,persons/53842,DISTANT
855,persons/57092,persons/89909,CLOSE
856,persons/34376,persons/53398,DISTANT
857,persons/118,persons/33227,CASUAL
858,persons/19072,persons/27675,CLOSE
859,persons/98233,persons/40891,DISTANT
860,persons/9493,persons/3732,CASUAL
861,persons/65459,persons/14166,DISTANT
862,persons/7041,persons/56369,DISTANT
863,persons/63750,persons/95002,CASUAL
864,persons/51767,persons/11232,CLOSE
865,persons/22514,persons/52019,DISTANT
866,persons/33302,persons/33201,CLOSE
867,persons/44992,persons/90534,CASUAL
868,persons/76798,persons/63827,DISTANT
869,persons/84713,persons/53653,DISTANT
870,persons/65806,persons/3497,CASUAL
871,persons/96087,persons/11621,CLOSE
872,persons/73906,persons/97497,CLOSE
873,persons/59425,persons/97399,DISTANT
874,persons/42087,persons/23972,CLOSE
875,persons/83206,persons/30986,DISTANT
876,persons/24772,persons/93932,DISTANT
877,persons/72690,persons/33287,CLOSE
878,persons/35797,persons/11565,CLOSE
879,persons/58703,persons/2173,CASUAL
880,persons/57711,persons/90724,DISTANT
881,persons/83417,persons/63266,DISTANT
882,persons/44865,persons/87493,CLOSE
883,persons/51283,persons/92806,CLOSE
884,persons/24874,persons/30478,DISTANT
885,persons/37451,persons/951,CLOSE
886,persons/33052,persons/66851,CLOSE
887,persons/56729,persons/52088,DISTANT
888,persons/42261,persons/31801,CLOSE
889,persons/98802,persons/56604,CASUAL
890,persons/85222,persons/41369,DISTANT
891,persons/10054,persons/28373,CLOSE
892,persons/34564,persons/95011,DISTANT
893,persons/26902,persons/64330,CLOSE
894,persons/95524,persons/52848,DISTANT
895,persons/69232,persons/36864,CASUAL
896,persons/28871,persons/5626,DISTANT
897,persons/11450,persons/45166,DISTANT
898,persons/13543,persons/60148,CLOSE
899,persons/51316,persons/46950,CLOSE
900,persons/57512,persons/68932,CASUAL
901,persons/66267,persons/8056,CLOSE
902,persons/3722,persons/20953,DISTANT
903,persons/42123,persons/52649,DISTANT
904,persons/22930,persons/82366,CLOSE
905,persons/65376,persons/84661,CASUAL
906,persons/53748,persons/32585,CASUAL
907,persons/95732,persons/3544,CASUAL
908,persons/74427,persons/17484,DISTANT
909,persons/89361,persons/79910,CLOSE
910,persons/63343,persons/87058,CASUAL
911,persons/9003,persons/9169,CLOSE
912,persons/56475,persons/73111,CASUAL
913,persons/56158,persons/90699,CLOSE
914,persons/67039,persons/31733,CLOSE
915,persons/17533,persons/98527,DISTANT
916,persons/90208,persons/12544,DISTANT
917,persons/63795,persons/20685,DISTANT
918,persons/24564,persons/13482,CLOSE
919,persons/42627,persons/79712,CASUAL
920,persons/43542,persons/12185,CLOSE
921,persons/88742,persons/8145,DISTANT
922,persons/47195,persons/59087,DISTANT
923,persons/18208,persons/76870,DISTANT
924,persons/95376,persons/56562,CLOSE
925,persons/71109,persons/38459,DISTANT
926,persons/36232,persons/19722,DISTANT
927,persons/1819,persons/65771,DISTANT
928,persons/77226,persons/69459,DISTANT
929,persons/2449,persons/7208,CLOSE
930,persons/11024,persons/99185,DISTANT
931,persons/4049,persons/12306,CASUAL
932,persons/73165,persons/2808,CLOSE
933,persons/69006,persons/50016,DISTANT
934,persons/43914,persons/79568,CLOSE
935,persons/38774,persons/61676,DISTANT
936,persons/80636,persons/67259,CASUAL
937,persons/97866,persons/68193,DISTANT
938,persons/96909,persons/48960,CASUAL
939,persons/54543,persons/57746,CLOSE
940,persons/41747,persons/83739,DISTANT
941,persons/16235,persons/22511,CLOSE
942,persons/32550,persons/43305,CLOSE
943,persons/7559,persons/21275,CLOSE
944,persons/9591,persons/88215,DISTANT
945,persons/77729,persons/3707,DISTANT
946,persons/42739,persons/10056,DISTANT
947,persons/75997,persons/19784,DISTANT
948,persons/1757,persons/16576,CLOSE
949,persons/90058,persons/73408,CASUAL
950,persons/84269,persons/98676,CASUAL
951,persons/39071,persons/99376,CASUAL
952,persons/3757,persons/68408,CASUAL
953,persons/61062,persons/94910,CASUAL
954,persons/84761,persons/17539,DISTANT
955,persons/86269,persons/40430,CASUAL
956,persons/81512,persons/34054,DISTANT
957,persons/31701,persons/95183,CLOSE
958,persons/49208,persons/39078,DISTANT
959,persons/33673,persons/24590,DISTANT
960,persons/82341,persons/79405,DISTANT
961,persons/41177,persons/38969,CLOSE
962,persons/29564,persons/38961,CLOSE
963,persons/54688,persons/52766,CLOSE
964,persons/12280,persons/46948,DISTANT
965,persons/84976,persons/81319,DISTANT
966,persons/77263,persons/72081,CLOSE
967,persons/51546,persons/66847,CLOSE
968,persons/3941,persons/97294,CASUAL
969,persons/28955,persons/49729,CLOSE
970,persons/16480,persons/75216,CASUAL
971,persons/98335,persons/75700,CLOSE
972,persons/79962,persons/18353,CASUAL
973,persons/52,persons/3742,DISTANT
974,persons/68390,persons/88504,CLOSE
975,persons/81814,persons/42631,CASUAL
976,persons/67997,persons/56685,CASUAL
977,persons/78551,persons/40090,DISTANT
978,persons/87141,persons/61964,CASUAL
979,persons/6002,persons/76162,CLOSE
980,persons/68228,persons/6993,CLOSE
981,persons/31059,persons/33963,CLOSE
982,persons/34040,persons/8601,CASUAL
983,persons/14487,persons/58118,CASUAL
984,persons/46843,persons/7164,CLOSE
985,persons/68559,persons/68280,DISTANT
986,persons/97242,persons/18183,CLOSE
987,persons/6178,persons/51211,CLOSE
988,persons/485,persons/96715,DISTANT
989,persons/4120,persons/42041,CASUAL
990,persons/27962,persons/27560,DISTANT
991,persons/24895,persons/45821,CASUAL
992,persons/56472,persons/5685,CASUAL
993,persons/67519,persons/4396,DISTANT
994,persons/67637,persons/16078,CLOSE
995,persons/48656,persons/96463,DISTANT
996,persons/33730,persons/43348,CLOSE
997,persons/57886,persons/16505,DISTANT
998,persons/99291,persons/10895,CASUAL
999,persons/71421,persons/40057,CASUAL
1000,persons/44657,persons/92547,CLOSE
1001,persons/77378,persons/55192,DISTANT
1002,persons/83763,persons/28377,CASUAL
1003,persons/44827,persons/47980,CASUAL
1004,persons/16884,persons/7444,CASUAL
1005,persons/31209,persons/16463,CASUAL
1006,persons/16831,persons/66356,DISTANT
1007,persons/61581,persons/39683,CASUAL
1008,persons/67279,persons/95239,CASUAL
1009,persons/98086,persons/8318,DISTANT
1010,persons/2492,persons/32831,DISTANT
1011,persons/42353,persons/45697,DISTANT
1012,persons/14802,persons/59815,DISTANT
1013,persons/91250,persons/51456,CASUAL
1014,persons/68180,persons/30156,CASUAL
1015,persons/75366,persons/24897,DISTANT
1016,persons/59897,persons/7554,DISTANT
1017,persons/27409,persons/51608,CLOSE
1018,persons/66691,persons/20474,CLOSE
1019,persons/6155,persons/138,CASUAL
1020,persons/66692,persons/83157,DISTANT
1021,persons/28147,persons/63694,DISTANT
1022,persons/89317,persons/47433,CASUAL
1023,persons/1968,persons/56305,CASUAL
1024,persons/45491,persons/29506,CASUAL
1025,persons/28160,persons/93746,CASUAL
1026,persons/16720,persons/54963,DISTANT
1027,persons/23905,persons/23472,DISTANT
1028,persons/6019,persons/52723,DISTANT
1029,persons/67961,persons/17814,CASUAL
1030,persons/43152,persons/66999,CLOSE
1031,persons/40191,persons/92776,CASUAL
1032,persons/50553,persons/82538,CLOSE
1033,persons/33671,persons/28086,CLOSE
1034,persons/96554,persons/3539,CASUAL
1035,persons/86433,persons/97308,CASUAL
1036,persons/44459,persons/80834,DISTANT
1037,persons/39001,persons/31398,CLOSE
1038,persons/37782,persons/41003,DISTANT
1039,persons/85256,persons/48791,CLOSE
1040,persons/4582,persons/46948,CLOSE
1041,persons/63190,persons/31823,CASUAL
1042,persons/59616,persons/65637,CASUAL
1043,persons/78522,persons/78530,CASUAL
1044,persons/34711,persons/15887,CLOSE
1045,persons/91595,persons/34546,DISTANT
1046,persons/46948,persons/89190,DISTANT
1047,persons/84190,persons/63266,CLOSE
1048,persons/94524,persons/53591,CLOSE
1049,persons/15273,persons/43330,CASUAL
1050,persons/13282,persons/40382,CLOSE
1051,persons/81220,persons/74941,DISTANT
1052,persons/77533,persons/38213,CASUAL
1053,persons/72001,persons/95313,CLOSE
1054,persons/16561,persons/20821,DISTANT
1055,persons/19019,persons/37189,DISTANT
1056,persons/95599,persons/50907,DISTANT
1057,persons/47190,persons/16417,CLOSE
1058,persons/13178,persons/67662,DISTANT
1059,persons/27929,persons/94059,DISTANT
1060,persons/94164,persons/4831,CASUAL
1061,persons/66323,persons/64689,DISTANT
1062,persons/94535,persons/31780,CLOSE
1063,persons/39961,persons/10063,CLOSE
1064,persons/97138,persons/30544,CASUAL
1065,persons/47112,persons/49641,CASUAL
1066,persons/469,persons/73690,CLOSE
1067,persons/1869,persons/35831,CLOSE
1068,persons/41651,persons/23756,DISTANT
1069,persons/12660,persons/68116,CASUAL
1070,persons/4134,persons/33209,CLOSE
1071,persons/97784,persons/35833,DISTANT
1072,persons/97513,persons/73171,DISTANT
1073,persons/25203,persons/74344,CLOSE
1074,persons/84469,persons/75805,CASUAL
1075,persons/36496,persons/28105,DISTANT
1076,persons/17857,persons/36338,DISTANT
1077,persons/22870,persons/45142,CASUAL
1078,persons/57683,persons/92051,DISTANT
1079,persons/71613,persons/37434,DISTANT
1080,persons/36706,persons/26135,DISTANT
1081,persons/18327,persons/23738,DISTANT
1082,persons/82081,persons/97195,CLOSE
1083,persons/95419,persons/33139,DISTANT
1084,persons/82971,persons/30440,CLOSE
1085,persons/50977,persons/73527,DISTANT
1086,persons/64927,persons/22181,CASUAL
1087,persons/7204,persons/54566,CASUAL
1088,persons/40202,persons/45215,CASUAL
1089,persons/54030,persons/60644,DISTANT
1090,persons/56826,persons/67351,CLOSE
1091,persons/87827,persons/59255,DISTANT
1092,persons/83292,persons/34961,CLOSE
1093,persons/1054,persons/81566,CASUAL
1094,persons/97794,persons/8154,CLOSE
1095,persons/22723,persons/85129,DISTANT
1096,persons/18534,persons/7233,CLOSE
1097,persons/42867,persons/15089,CLOSE
1098,persons/96244,persons/13889,DISTANT
1099,persons/49941,persons/7725,CASUAL
1100,persons/87116,persons/43735,CASUAL
1101,persons/61397,persons/24168,CASUAL
1102,persons/79147,persons/57637,CASUAL
1103,persons/16564,persons/8405,DISTANT
1104,persons/40997,persons/7399,CLOSE
1105,persons/63223,persons/55980,CASUAL
1106,persons/79747,persons/15325,CASUAL
1107,persons/26085,persons/76400,CLOSE
1108,persons/85698,persons/7157,CLOSE
1109,persons/22729,persons/89637,CLOSE
1110,persons/50922,persons/95818,CLOSE
1111,persons/67613,persons/71696,DISTANT
1112,persons/64966,persons/37519,CASUAL
1113,persons/45831,persons/97461,CASUAL
1114,persons/24693,persons/74864,CLOSE
1115,persons/70689,persons/41140,DISTANT
1116,persons/47514,persons/98446,CLOSE
1117,persons/9456,persons/39465,CLOSE
1118,persons/13884,persons/42182,CLOSE
1119,persons/50079,persons/54366,CASUAL
1120,persons/5065,persons/62387,CASUAL
1121,persons/12903,persons/39407,CASUAL
1122,persons/4264,persons/73768,CASUAL
1123,persons/21317,persons/91902,CASUAL
1124,persons/50229,persons/69069,CASUAL
1125,persons/24756,persons/94960,DISTANT
1126,persons/19272,persons/64489,CLOSE
1127,persons/45766,persons/94859,CLOSE
1128,persons/74344,persons/49213,CASUAL
1129,persons/35393,persons/78921,CASUAL
